date,forecast_price
2024-12-31,3215.606
2025-01-01,3206.54
2025-01-02,3201.466
2025-01-03,3198.6377
2025-01-04,3197.0322
2025-01-05,3196.0967
2025-01-06,3195.537
2025-01-07,3195.1946
2025-01-08,3194.9812
2025-01-09,3194.8467
2025-01-10,3194.7607
2025-01-11,3194.7056
2025-01-12,3194.6697
2025-01-13,3194.6465
2025-01-14,3194.631
2025-01-15,3194.6208
2025-01-16,3194.614
2025-01-17,3194.6094
2025-01-18,3194.6064
2025-01-19,3194.6042
2025-01-20,3194.6028
2025-01-21,3194.6018
2025-01-22,3194.601
2025-01-23,3194.6006
2025-01-24,3194.6
2025-01-25,3194.5999
2025-01-26,3194.5996
2025-01-27,3194.5996
2025-01-28,3194.5994
2025-01-29,3194.5994
