feature,importance
Dividend Indicated Yld - Gross,0.004704842538728066
exchange_rate_usd_idr,0.003941049299707323
Low Price,0.0038030923615830657
Moving Average 20 Day,0.003690477980611227
ihsg_close,0.003525265658584733
Bid Price,0.003361272525896011
Price to Book Ratio,0.003281628760936052
Price Earnings Ratio,0.0025433984088401003
cpi_index,0.002205714614440997
High Price,0.001210688687278888
Price to Sales Ratio,0.0008386532514123239
Price Change 1 Day Percent,0.0003331847473358118
ihsg_return_1d,3.3498625271003815e-06
Ask Price,0.0
inflation_rate,0.0
bi_rate,0.0
