feature,importance
Price to Sales Ratio,0.005882410501578341
Bid Price,0.004441757178089269
Low Price,0.002724090301112653
exchange_rate_usd_idr,0.002530730591388419
ihsg_close,0.0024658449030808974
High Price,0.0023430049846259278
Price to Book Ratio,0.0022717291060231504
Price Change 1 Day Percent,0.002203527886498099
ihsg_return_1d,0.0013714672631101193
Price Earnings Ratio,0.0013001152305622344
Ask Price,0.000799846841255204
inflation_rate,0.0006714548311989625
Moving Average 20 Day,0.0
Dividend Indicated Yld - Gross,0.0
cpi_index,0.0
bi_rate,0.0
