date,forecast_price
2024-12-31,3709.1887
2025-01-01,3694.918
2025-01-02,3682.4854
2025-01-03,3672.7703
2025-01-04,3665.5205
2025-01-05,3660.2524
2025-01-06,3656.4927
2025-01-07,3653.8438
2025-01-08,3651.9934
2025-01-09,3650.71
2025-01-10,3649.8218
2025-01-11,3649.2078
2025-01-12,3648.7825
2025-01-13,3648.4868
2025-01-14,3648.2798
2025-01-15,3648.1343
2025-01-16,3648.0305
2025-01-17,3647.956
2025-01-18,3647.9023
2025-01-19,3647.863
2025-01-20,3647.834
2025-01-21,3647.8125
2025-01-22,3647.7964
2025-01-23,3647.7844
2025-01-24,3647.7751
2025-01-25,3647.7683
2025-01-26,3647.7632
2025-01-27,3647.759
2025-01-28,3647.7563
2025-01-29,3647.754
