feature,importance
Price to Book Ratio,0.003693463944364338
Bid Price,0.003426586374148934
Moving Average 20 Day,0.0024976307293400166
Price to Sales Ratio,0.0020431846011585227
cpi_index,0.001985012650645028
ihsg_close,0.0019164429692965408
Dividend Indicated Yld - Gross,0.0016102105223884187
Low Price,0.0015194937360421235
High Price,0.0013704590434725908
ihsg_return_1d,0.0009680968030200648
bi_rate,0.0008146657433826491
inflation_rate,0.0008064146173031378
Price Change 1 Day Percent,0.00024091637201814273
Price Earnings Ratio,0.0001599173061549678
exchange_rate_usd_idr,0.0001501739878828312
Ask Price,0.0
