feature,importance
Bid Price,0.004324725274151815
exchange_rate_usd_idr,0.003528728239829294
Low Price,0.0032872612050806075
ihsg_return_1d,0.003013567719608548
ihsg_close,0.0025944666820578283
High Price,0.002470073772994327
Price to Book Ratio,0.001930034760600673
Price Change 1 Day Percent,0.0014087328764920445
cpi_index,0.0012689048288545238
Price to Sales Ratio,0.0010597685914641862
bi_rate,0.0002810308772425817
Moving Average 20 Day,0.0002564538813506558
Price Earnings Ratio,0.00025502376180762913
Ask Price,6.411155530561975e-05
inflation_rate,0.0
Dividend Indicated Yld - Gross,0.0
