feature,importance
High Price,0.006581129443177027
Moving Average 20 Day,0.005459217612078182
Ask Price,0.0050713239903753945
Price to Sales Ratio,0.004927845414031693
Price to Book Ratio,0.004584713750756819
Bid Price,0.00444693631486022
Low Price,0.003625556931118631
Dividend Indicated Yld - Gross,0.00325009920615817
Price Change 1 Day Percent,0.002773735397662188
Price Earnings Ratio,0.0021290119817026078
