epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.4057762415285179,0.2349483231147686,0.001,1.0674557570000047,0.02214530899999545,1.089615646999988
2,0.15659919667414868,0.11904190571019144,0.001,0.10179900800000041,0.01122322099999451,0.11303469000000632
3,0.14789252744780645,0.11281572258000051,0.001,0.09829476000001591,0.010891623999981448,0.10919334499999422
4,0.1377454878875859,0.09621086039326408,0.001,0.09814164799999503,0.01090116500000704,0.10904964300002007
5,0.12963863562084868,0.11430579166868073,0.001,0.09882436499998448,0.011413658000009264,0.11024601299999404
6,0.12620574830894402,0.08461023731665178,0.001,0.09868681399998991,0.01140803600000595,0.11010143199999334
7,0.12843701635423954,0.09956916249715365,0.001,0.10254511100001196,0.010979091999985258,0.11353183299999614
8,0.11606271978347532,0.09846766133269508,0.001,0.09836778900000809,0.010968120000001136,0.1093422000000146
9,0.11740062324376943,0.09990273002700094,0.001,0.09715468800001759,0.010989262999999028,0.10815047100001607
10,0.10915526545282761,0.10416736667389637,0.001,0.09926060199998687,0.011112471999979334,0.11037986400000932
11,0.10974176772820052,0.10730846698606486,0.001,0.09908573699999579,0.011111893000020245,0.11020338999998103
12,0.11067445642418332,0.1374100454342671,0.001,0.09874323900001514,0.011010513999991645,0.10976037400001815
13,0.10760804515158404,0.13313359286123777,0.001,0.09861725900000806,0.01126283400000716,0.10988728399999559
14,0.10686877244369103,0.13086725875631078,0.001,0.1007865269999968,0.010971732000001566,0.1117648489999965
15,0.10648650764137187,0.11961939673879486,0.0005,0.09957249699999693,0.011077520000014829,0.11066822800000864
16,0.10444956563386439,0.1272982126210397,0.0005,0.10581686000000445,0.011426958000015475,0.11725043800001345
17,0.10291521384724579,0.1334141446993901,0.0005,0.1026232069999935,0.011082530000010138,0.11371250800002031
18,0.10559403002796207,0.12590697727281175,0.0005,0.0992632619999938,0.011080499999991389,0.11035034300002167
19,0.09817172209849068,0.11899549071188573,0.0005,0.09877978200000825,0.010984462000010353,0.1097705239999982
20,0.09725765564001589,0.12683340525015807,0.0005,0.10551245500002437,0.011353002999982209,0.11687217799999416
21,0.09787238720924624,0.12219561653815227,0.0005,0.10205701099999942,0.011402996000015264,0.11346736900000565
22,0.10154063075139959,0.12604481186761166,0.0005,0.104783905000005,0.01135170200001312,0.11614288800001304
23,0.09304331620106987,0.12140107134005407,0.0005,0.10428091200000722,0.011208250000009912,0.11549667299999555
24,0.100315728879744,0.12580904111022995,0.00025,0.10397585699999468,0.01149508399998922,0.11548928300001648
25,0.09531890190737222,0.1224272108369774,0.00025,0.10207515100000819,0.011256473999992522,0.1133387249999771
26,0.0961236822615815,0.12621803619922736,0.00025,0.10208784200000309,0.010913775999995323,0.11300812900000778
