date,forecast_price
2024-12-31,3163.5168
2025-01-01,3179.641
2025-01-02,3186.283
2025-01-03,3189.5815
2025-01-04,3191.216
2025-01-05,3192.09
2025-01-06,3192.6052
2025-01-07,3192.9482
2025-01-08,3193.2031
2025-01-09,3193.4077
2025-01-10,3193.5806
2025-01-11,3193.7297
2025-01-12,3193.8599
2025-01-13,3193.975
2025-01-14,3194.0754
2025-01-15,3194.1626
2025-01-16,3194.2393
2025-01-17,3194.306
2025-01-18,3194.3638
2025-01-19,3194.414
2025-01-20,3194.4583
2025-01-21,3194.4963
2025-01-22,3194.5293
2025-01-23,3194.5579
2025-01-24,3194.5828
2025-01-25,3194.6042
2025-01-26,3194.6228
2025-01-27,3194.6392
2025-01-28,3194.653
2025-01-29,3194.6653
