date,forecast_price
2024-12-31,4046.695
2025-01-01,4045.1855
2025-01-02,4043.8667
2025-01-03,4042.9016
2025-01-04,4042.2583
2025-01-05,4041.8552
2025-01-06,4041.614
2025-01-07,4041.4749
2025-01-08,4041.3977
2025-01-09,4041.357
2025-01-10,4041.3364
2025-01-11,4041.3274
2025-01-12,4041.3242
2025-01-13,4041.324
2025-01-14,4041.3247
2025-01-15,4041.3262
2025-01-16,4041.3276
2025-01-17,4041.3289
2025-01-18,4041.33
2025-01-19,4041.331
2025-01-20,4041.3315
2025-01-21,4041.3323
2025-01-22,4041.3328
2025-01-23,4041.333
2025-01-24,4041.3335
2025-01-25,4041.3337
2025-01-26,4041.3337
2025-01-27,4041.334
2025-01-28,4041.334
2025-01-29,4041.334
