feature,importance
Bid Price,0.007710862366303608
Price Change 1 Day Percent,0.006998728044576423
Low Price,0.006842879705670566
Price Earnings Ratio,0.005343981898234527
Price to Book Ratio,0.0052256277240362034
High Price,0.004622770557956175
Ask Price,0.004020518456236457
Moving Average 20 Day,0.003918920876958996
Dividend Indicated Yld - Gross,0.002072514769519801
Price to Sales Ratio,0.000699930498376492
