date,forecast_price
2024-12-31,2743.543
2025-01-01,2746.7285
2025-01-02,2679.3787
2025-01-03,2729.5488
2025-01-04,2697.1216
2025-01-05,2677.4375
2025-01-06,2672.316
2025-01-07,2655.5308
2025-01-08,2648.7202
2025-01-09,2626.5115
2025-01-10,2609.9258
2025-01-11,2589.7812
2025-01-12,2568.1948
2025-01-13,2563.262
2025-01-14,2540.5437
2025-01-15,2534.2002
2025-01-16,2506.8484
2025-01-17,2503.1838
2025-01-18,2478.666
2025-01-19,2465.399
2025-01-20,2459.5408
2025-01-21,2447.2195
2025-01-22,2428.3713
2025-01-23,2428.8154
2025-01-24,2413.4714
2025-01-25,2392.347
2025-01-26,2387.1465
2025-01-27,2373.9612
2025-01-28,2355.7627
2025-01-29,2342.4463
