date,forecast_price
2024-12-31,3511.5508
2025-01-01,3491.2046
2025-01-02,3478.7874
2025-01-03,3471.1462
2025-01-04,3465.935
2025-01-05,3462.3828
2025-01-06,3459.9685
2025-01-07,3458.3354
2025-01-08,3457.238
2025-01-09,3456.5068
2025-01-10,3456.0256
2025-01-11,3455.7131
2025-01-12,3455.5144
2025-01-13,3455.391
2025-01-14,3455.3176
2025-01-15,3455.276
2025-01-16,3455.2542
2025-01-17,3455.2446
2025-01-18,3455.2427
2025-01-19,3455.2446
2025-01-20,3455.2485
2025-01-21,3455.2532
2025-01-22,3455.2578
2025-01-23,3455.262
2025-01-24,3455.2656
2025-01-25,3455.2688
2025-01-26,3455.2715
2025-01-27,3455.2737
2025-01-28,3455.2754
2025-01-29,3455.2766
