date,forecast_price
2024-12-31,3940.5022
2025-01-01,3908.3037
2025-01-02,3885.8694
2025-01-03,3870.2249
2025-01-04,3859.1233
2025-01-05,3851.156
2025-01-06,3845.383
2025-01-07,3841.1572
2025-01-08,3838.0283
2025-01-09,3835.6812
2025-01-10,3833.8953
2025-01-11,3832.5164
2025-01-12,3831.436
2025-01-13,3830.5786
2025-01-14,3829.8896
2025-01-15,3829.3306
2025-01-16,3828.873
2025-01-17,3828.4963
2025-01-18,3828.1846
2025-01-19,3827.9255
2025-01-20,3827.7095
2025-01-21,3827.5295
2025-01-22,3827.379
2025-01-23,3827.2527
2025-01-24,3827.1472
2025-01-25,3827.0588
2025-01-26,3826.9849
2025-01-27,3826.9229
2025-01-28,3826.8708
2025-01-29,3826.8274
