feature,importance
Low Price,0.010579507963751289
Bid Price,0.008499539519349756
Dividend Indicated Yld - Gross,0.006279500988010248
Price to Book Ratio,0.004780645319303811
Price Change 1 Day Percent,0.004210588579600741
bi_rate,0.003918578248703839
High Price,0.0035117501293145167
Moving Average 20 Day,0.0030140658413680852
ihsg_close,0.0028127641072690796
Ask Price,0.00274395758385287
Price Earnings Ratio,0.001716382413869737
inflation_rate,0.000546381725386406
Price to Sales Ratio,0.0
cpi_index,0.0
exchange_rate_usd_idr,0.0
ihsg_return_1d,0.0
