date,forecast_price
2024-12-31,1040.1199
2025-01-01,1045.4448
2025-01-02,1049.1531
2025-01-03,1051.6614
2025-01-04,1053.3434
2025-01-05,1054.4666
2025-01-06,1055.214
2025-01-07,1055.7092
2025-01-08,1056.0352
2025-01-09,1056.2479
2025-01-10,1056.3855
2025-01-11,1056.4733
2025-01-12,1056.5282
2025-01-13,1056.5618
2025-01-14,1056.582
2025-01-15,1056.5934
2025-01-16,1056.5996
2025-01-17,1056.6025
2025-01-18,1056.6035
2025-01-19,1056.6035
2025-01-20,1056.603
2025-01-21,1056.6023
2025-01-22,1056.6016
2025-01-23,1056.6008
2025-01-24,1056.6003
2025-01-25,1056.5996
2025-01-26,1056.5991
2025-01-27,1056.5989
2025-01-28,1056.5986
2025-01-29,1056.5983
