feature,importance
cpi_index,0.013333873472546632
exchange_rate_usd_idr,0.008051674064392075
bi_rate,0.007408398941147313
ihsg_return_1d,0.007204987741230674
ihsg_close,0.004153609811626851
inflation_rate,0.003970271306267628
Dividend Indicated Yld - Gross,0.003914493275806314
Price to Book Ratio,0.0039032544281023224
Price Earnings Ratio,0.002676453293922048
Price to Sales Ratio,0.0023735855240374806
Moving Average 20 Day,0.0016582819649603403
Bid Price,0.0016425389583067343
High Price,0.0012965994845263854
Low Price,0.0008253223029896615
Ask Price,0.00039475932836723646
Price Change 1 Day Percent,0.0
