feature,importance
inflation_rate,0.007194792467635121
Moving Average 20 Day,0.0063385296690588195
Price Earnings Ratio,0.005784692494974775
ihsg_close,0.005093324486321458
High Price,0.004290407174266875
bi_rate,0.003766705112066118
Low Price,0.0012561906354191343
exchange_rate_usd_idr,0.001241745066363364
cpi_index,0.0011458307853899848
Price to Book Ratio,0.001021691275139652
Price Change 1 Day Percent,0.0003143987113920349
Bid Price,0.00022013491252437234
Dividend Indicated Yld - Gross,6.0232057391356474e-05
Ask Price,0.0
Price to Sales Ratio,0.0
ihsg_return_1d,0.0
