date,forecast_price
2024-12-31,6652.4683
2025-01-01,6664.2812
2025-01-02,6671.1567
2025-01-03,6675.4287
2025-01-04,6678.167
2025-01-05,6679.9497
2025-01-06,6681.122
2025-01-07,6681.9
2025-01-08,6682.421
2025-01-09,6682.773
2025-01-10,6683.0137
2025-01-11,6683.18
2025-01-12,6683.296
2025-01-13,6683.378
2025-01-14,6683.437
2025-01-15,6683.48
2025-01-16,6683.511
2025-01-17,6683.534
2025-01-18,6683.552
2025-01-19,6683.5645
2025-01-20,6683.574
2025-01-21,6683.5825
2025-01-22,6683.5884
2025-01-23,6683.593
2025-01-24,6683.596
2025-01-25,6683.599
2025-01-26,6683.601
2025-01-27,6683.6025
2025-01-28,6683.6045
2025-01-29,6683.605
