feature,importance
bi_rate,0.007144677514831221
High Price,0.006284890715808913
exchange_rate_usd_idr,0.005154560156543516
Price Change 1 Day Percent,0.004302345348211625
Price to Book Ratio,0.004034625071411333
Moving Average 20 Day,0.003192639768877555
Price to Sales Ratio,0.0024296314000994677
Price Earnings Ratio,0.0024227540901241213
Dividend Indicated Yld - Gross,0.0016416428649487608
Low Price,0.001100712262337939
Bid Price,0.0008865680079907183
Ask Price,0.00013143263446787877
inflation_rate,9.611899343629562e-05
cpi_index,5.75595108481753e-05
ihsg_close,3.171030742426702e-05
ihsg_return_1d,0.0
