date,forecast_price
2024-12-31,1225.694
2025-01-01,1230.3407
2025-01-02,1233.0547
2025-01-03,1235.3441
2025-01-04,1234.342
2025-01-05,1233.3597
2025-01-06,1235.2328
2025-01-07,1235.4734
2025-01-08,1232.3489
2025-01-09,1231.8845
2025-01-10,1232.8354
2025-01-11,1233.9042
2025-01-12,1235.3672
2025-01-13,1237.479
2025-01-14,1239.8246
2025-01-15,1242.6362
2025-01-16,1243.7703
2025-01-17,1244.8568
2025-01-18,1248.1698
2025-01-19,1251.1892
2025-01-20,1254.3663
2025-01-21,1257.1681
2025-01-22,1258.7229
2025-01-23,1259.9712
2025-01-24,1263.6936
2025-01-25,1265.9393
2025-01-26,1269.6935
2025-01-27,1270.4962
2025-01-28,1272.8068
2025-01-29,1275.8059
