feature,importance,model
t03_Dividend Indicated Yld - Gross,0.0004399485,xgb
t38_Price to Book Ratio,0.00043299922,xgb
t03_ihsg_close,0.0004107948,xgb
t55_Low Price,0.0004045213,xgb
t58_ihsg_return_1d,0.00040036606,xgb
t04_Price to Sales Ratio,0.00039928308,xgb
t08_Bid Price,0.000396351,xgb
t12_Price Change 1 Day Percent,0.00039549975,xgb
t15_Price Change 1 Day Percent,0.00039033112,xgb
t25_ihsg_return_1d,0.00038353636,xgb
t02_Price Change 1 Day Percent,0.00038093637,xgb
t41_ihsg_close,0.00037941316,xgb
t05_High Price,0.00037231756,xgb
t56_ihsg_return_1d,0.00037221113,xgb
t30_Price to Sales Ratio,0.0003714355,xgb
t53_Price Change 1 Day Percent,0.00037102142,xgb
t39_Moving Average 20 Day,0.00036740056,xgb
t17_Price Change 1 Day Percent,0.00036571972,xgb
t35_Price to Sales Ratio,0.0003644111,xgb
t39_Price to Book Ratio,0.00036251967,xgb
t20_Moving Average 20 Day,0.00036171763,xgb
t36_Price Change 1 Day Percent,0.00035833946,xgb
t38_Price Change 1 Day Percent,0.00035572326,xgb
t20_bi_rate,0.0003470659,xgb
t53_ihsg_return_1d,0.00034583986,xgb
t09_ihsg_close,0.0003445684,xgb
t29_ihsg_return_1d,0.00034229454,xgb
t37_ihsg_return_1d,0.00033885238,xgb
t28_ihsg_return_1d,0.0003353531,xgb
t51_Dividend Indicated Yld - Gross,0.00032698305,xgb
t09_Bid Price,0.000325897,xgb
t05_Price to Book Ratio,0.00032365683,xgb
t59_Dividend Indicated Yld - Gross,0.00032038544,xgb
t19_ihsg_close,0.00031289813,xgb
t23_Price Change 1 Day Percent,0.00031011176,xgb
t52_Price Change 1 Day Percent,0.0003098777,xgb
t10_Price to Book Ratio,0.00030880776,xgb
t57_Dividend Indicated Yld - Gross,0.0003062554,xgb
t05_Price Earnings Ratio,0.00030604494,xgb
t01_Price Earnings Ratio,0.00030603827,xgb
t00_Price to Sales Ratio,0.0003007467,xgb
t37_ihsg_close,0.0002987475,xgb
t11_Price Change 1 Day Percent,0.0002961752,xgb
t35_ihsg_return_1d,0.00029564928,xgb
t40_Ask Price,0.00029450364,xgb
t56_Price Change 1 Day Percent,0.00029331673,xgb
t00_ihsg_return_1d,0.00029268643,xgb
t56_High Price,0.00029219926,xgb
t04_Price Change 1 Day Percent,0.0002912019,xgb
t02_Bid Price,0.0002829803,xgb
t03_Price Change 1 Day Percent,0.0002827336,xgb
t19_ihsg_return_1d,0.0002808417,xgb
t50_Price Earnings Ratio,0.00028011957,xgb
t26_Price Change 1 Day Percent,0.00027935643,xgb
t27_Price Change 1 Day Percent,0.00027424027,xgb
t57_ihsg_return_1d,0.00027385578,xgb
t14_Price Change 1 Day Percent,0.0002719227,xgb
t43_Price Change 1 Day Percent,0.00027172244,xgb
t00_ihsg_close,0.0002693983,xgb
t43_Dividend Indicated Yld - Gross,0.00026877684,xgb
t46_Price Change 1 Day Percent,0.00026742707,xgb
t21_ihsg_return_1d,0.0002645468,xgb
t06_ihsg_return_1d,0.0002582368,xgb
t02_ihsg_close,0.0002551287,xgb
t14_Ask Price,0.0002486887,xgb
t07_Bid Price,0.00024473635,xgb
t36_Price to Book Ratio,0.00024371625,xgb
t18_ihsg_return_1d,0.00024337864,xgb
t26_High Price,0.0002419168,xgb
t05_ihsg_return_1d,0.00023765398,xgb
t46_Price to Sales Ratio,0.0002357131,xgb
t14_ihsg_return_1d,0.00023452434,xgb
t45_ihsg_return_1d,0.00023002764,xgb
t23_ihsg_close,0.00022854444,xgb
t44_Price Change 1 Day Percent,0.00022723518,xgb
t41_Price Change 1 Day Percent,0.00022589166,xgb
t24_ihsg_return_1d,0.00022562618,xgb
t50_Price Change 1 Day Percent,0.0002224261,xgb
t12_ihsg_return_1d,0.00022227489,xgb
t13_Price Change 1 Day Percent,0.00022202032,xgb
t58_Price to Sales Ratio,0.00022153536,xgb
t16_ihsg_return_1d,0.00021751833,xgb
t39_Dividend Indicated Yld - Gross,0.00021713649,xgb
t03_High Price,0.00021707978,xgb
t37_Ask Price,0.00021680509,xgb
t17_ihsg_return_1d,0.0002164829,xgb
t31_Price Change 1 Day Percent,0.00021482508,xgb
t37_Price Change 1 Day Percent,0.00021279638,xgb
t21_Moving Average 20 Day,0.00021272177,xgb
t30_Price Change 1 Day Percent,0.00021246538,xgb
t57_Price Change 1 Day Percent,0.00021109438,xgb
t06_High Price,0.00021014918,xgb
t16_Moving Average 20 Day,0.00021000163,xgb
t08_Price Change 1 Day Percent,0.00020965353,xgb
t34_ihsg_close,0.00020900308,xgb
t01_Low Price,0.0002053957,xgb
t25_Price Change 1 Day Percent,0.00020539515,xgb
t54_ihsg_close,0.00020146654,xgb
t39_ihsg_return_1d,0.00019722029,xgb
t52_ihsg_close,0.00019622716,xgb
t52_ihsg_return_1d,0.00019512736,xgb
t58_Low Price,0.00019441226,xgb
t41_bi_rate,0.00019319,xgb
t07_Price Change 1 Day Percent,0.00019187003,xgb
t42_Price to Book Ratio,0.00019143602,xgb
t22_ihsg_return_1d,0.00019081985,xgb
t15_Low Price,0.00019072558,xgb
t24_Price Change 1 Day Percent,0.00018998032,xgb
t27_ihsg_return_1d,0.00018956202,xgb
t18_Price Change 1 Day Percent,0.00018634026,xgb
t46_Price to Book Ratio,0.00018512242,xgb
t34_Price Change 1 Day Percent,0.00018482667,xgb
t24_Moving Average 20 Day,0.00018437977,xgb
t40_ihsg_return_1d,0.00018427114,xgb
t01_bi_rate,0.00018426563,xgb
t23_Low Price,0.00018297524,xgb
t57_Price to Sales Ratio,0.00018263006,xgb
t13_Price to Book Ratio,0.00018231438,xgb
t26_ihsg_return_1d,0.00018205849,xgb
t38_ihsg_return_1d,0.00017984478,xgb
t51_ihsg_return_1d,0.00017800355,xgb
t46_ihsg_return_1d,0.00017409283,xgb
t32_Price to Book Ratio,0.00017372578,xgb
t45_Price to Book Ratio,0.00016793393,xgb
t06_cpi_index,0.00016771622,xgb
t33_Price Change 1 Day Percent,0.00016743643,xgb
t16_Price Change 1 Day Percent,0.00016556162,xgb
t45_Price Change 1 Day Percent,0.00016476368,xgb
t48_Price Change 1 Day Percent,0.00016388709,xgb
t10_Price Change 1 Day Percent,0.00015977198,xgb
t42_Price Change 1 Day Percent,0.00015971794,xgb
t28_ihsg_close,0.00015881003,xgb
t21_ihsg_close,0.00015848536,xgb
t03_ihsg_return_1d,0.00015761577,xgb
t22_Price Change 1 Day Percent,0.00015757392,xgb
t13_Price Earnings Ratio,0.0001574532,xgb
t49_Price Change 1 Day Percent,0.00015642578,xgb
t32_Price Change 1 Day Percent,0.00015531006,xgb
t14_ihsg_close,0.00015414886,xgb
t03_inflation_rate,0.00015371836,xgb
t40_Price Change 1 Day Percent,0.00015348298,xgb
t07_Ask Price,0.00015293404,xgb
t13_ihsg_return_1d,0.00015114198,xgb
t14_Moving Average 20 Day,0.00015012405,xgb
t30_Price to Book Ratio,0.00015003291,xgb
t11_ihsg_close,0.00014988665,xgb
t36_ihsg_return_1d,0.00014656993,xgb
t06_Dividend Indicated Yld - Gross,0.00014507999,xgb
t24_Price to Book Ratio,0.00014371779,xgb
t34_ihsg_return_1d,0.00014277092,xgb
t02_Price Earnings Ratio,0.00014160872,xgb
t44_ihsg_return_1d,0.00014081252,xgb
t19_bi_rate,0.00013767468,xgb
t39_Price Change 1 Day Percent,0.00013711349,xgb
t19_Price Change 1 Day Percent,0.0001357372,xgb
t06_Price Change 1 Day Percent,0.00013552955,xgb
t55_ihsg_return_1d,0.00013515803,xgb
t37_Price to Book Ratio,0.00013398122,xgb
t25_Price to Book Ratio,0.00013319729,xgb
t01_Price Change 1 Day Percent,0.00013293806,xgb
t26_Price to Sales Ratio,0.00013289506,xgb
t51_Price Change 1 Day Percent,0.00013276358,xgb
t57_Low Price,0.0001327293,xgb
t54_ihsg_return_1d,0.00013080465,xgb
t31_ihsg_return_1d,0.00013044545,xgb
t23_ihsg_return_1d,0.00012989048,xgb
t00_Low Price,0.0001289093,xgb
t10_Low Price,0.00012777552,xgb
t30_ihsg_return_1d,0.00012748153,xgb
t37_Price Earnings Ratio,0.00012671469,xgb
t50_ihsg_return_1d,0.00012667154,xgb
t03_Price to Book Ratio,0.00012546562,xgb
t33_ihsg_return_1d,0.00012521859,xgb
t15_ihsg_close,0.00012510912,xgb
t22_Price to Sales Ratio,0.00012459808,xgb
t24_ihsg_close,0.00012384202,xgb
t04_ihsg_return_1d,0.00012271458,xgb
t36_ihsg_close,0.00012265274,xgb
t09_cpi_index,0.00012243168,xgb
t08_ihsg_return_1d,0.00012232472,xgb
t47_Price Change 1 Day Percent,0.000122093,xgb
t41_ihsg_return_1d,0.00012198267,xgb
t01_ihsg_return_1d,0.000121027835,xgb
t17_ihsg_close,0.00012095909,xgb
t16_Price to Sales Ratio,0.00012075968,xgb
t51_Ask Price,0.00012051008,xgb
t12_Moving Average 20 Day,0.000120124314,xgb
t29_Price Change 1 Day Percent,0.00011986571,xgb
t05_Price Change 1 Day Percent,0.00011697044,xgb
t55_Price Change 1 Day Percent,0.000116694355,xgb
t21_Price Change 1 Day Percent,0.000115667644,xgb
t32_exchange_rate_usd_idr,0.000115385476,xgb
t48_Price Earnings Ratio,0.00011534554,xgb
t49_ihsg_return_1d,0.00011184893,xgb
t09_ihsg_return_1d,0.00011159178,xgb
t46_Low Price,0.00011129822,xgb
t41_Dividend Indicated Yld - Gross,0.000110086,xgb
t28_Price Change 1 Day Percent,0.00011005982,xgb
t20_ihsg_return_1d,0.00010970557,xgb
t12_Price to Book Ratio,0.00010950297,xgb
t20_Dividend Indicated Yld - Gross,0.00010908059,xgb
t54_Price Change 1 Day Percent,0.000108907574,xgb
t36_Bid Price,0.000108512744,xgb
t04_ihsg_close,0.00010611818,xgb
t39_High Price,0.00010430703,xgb
t26_Price to Book Ratio,0.000103561324,xgb
t43_Price Earnings Ratio,0.00010209618,xgb
t48_ihsg_return_1d,0.000101496844,xgb
t02_ihsg_return_1d,0.00010034641,xgb
t21_Price Earnings Ratio,9.981616e-05,xgb
t07_Moving Average 20 Day,9.973345e-05,xgb
t57_Price to Book Ratio,9.800126e-05,xgb
t32_Dividend Indicated Yld - Gross,9.790934e-05,xgb
t20_ihsg_close,9.7191965e-05,xgb
t46_ihsg_close,9.671555e-05,xgb
t58_Price Change 1 Day Percent,9.397903e-05,xgb
t32_Price to Sales Ratio,9.2287424e-05,xgb
t07_Price to Sales Ratio,8.9387715e-05,xgb
t12_Dividend Indicated Yld - Gross,8.831895e-05,xgb
t52_High Price,8.8110624e-05,xgb
t10_Bid Price,8.710223e-05,xgb
t30_Moving Average 20 Day,8.6830136e-05,xgb
t35_Price Change 1 Day Percent,8.4608815e-05,xgb
t05_ihsg_close,8.422826e-05,xgb
t04_Dividend Indicated Yld - Gross,8.395988e-05,xgb
t41_Price to Book Ratio,8.3045044e-05,xgb
t08_Price to Book Ratio,8.301549e-05,xgb
t25_Price to Sales Ratio,8.1283855e-05,xgb
t14_Dividend Indicated Yld - Gross,8.06302e-05,xgb
t38_Low Price,8.0388076e-05,xgb
t54_Dividend Indicated Yld - Gross,7.9484285e-05,xgb
t51_Price to Book Ratio,7.881004e-05,xgb
t04_inflation_rate,7.8577075e-05,xgb
t42_ihsg_close,7.838935e-05,xgb
t03_Bid Price,7.8223304e-05,xgb
t50_Dividend Indicated Yld - Gross,7.818079e-05,xgb
t20_Ask Price,7.8147415e-05,xgb
t06_ihsg_close,7.7510085e-05,xgb
t50_Low Price,7.716311e-05,xgb
t42_Dividend Indicated Yld - Gross,7.632579e-05,xgb
t00_Price Change 1 Day Percent,7.592885e-05,xgb
t10_ihsg_return_1d,7.5842974e-05,xgb
t05_Price to Sales Ratio,7.5482894e-05,xgb
t34_Price to Book Ratio,7.548164e-05,xgb
t56_ihsg_close,7.330206e-05,xgb
t27_Dividend Indicated Yld - Gross,7.311688e-05,xgb
t24_Price to Sales Ratio,7.29183e-05,xgb
t27_Low Price,7.2620736e-05,xgb
t43_Bid Price,7.232578e-05,xgb
t46_Dividend Indicated Yld - Gross,7.2252915e-05,xgb
t22_Price Earnings Ratio,7.1728755e-05,xgb
t00_Dividend Indicated Yld - Gross,7.160636e-05,xgb
t32_Bid Price,6.947231e-05,xgb
t53_Price to Book Ratio,6.930651e-05,xgb
t42_ihsg_return_1d,6.9078604e-05,xgb
t45_Moving Average 20 Day,6.886405e-05,xgb
t13_Price to Sales Ratio,6.800332e-05,xgb
t27_Price Earnings Ratio,6.7563684e-05,xgb
t54_Moving Average 20 Day,6.731888e-05,xgb
t33_Price to Book Ratio,6.690849e-05,xgb
t14_Price to Book Ratio,6.616149e-05,xgb
t45_Price Earnings Ratio,6.548699e-05,xgb
t34_Dividend Indicated Yld - Gross,6.5419656e-05,xgb
t07_Price to Book Ratio,6.52614e-05,xgb
t46_Ask Price,6.505067e-05,xgb
t03_Moving Average 20 Day,6.459906e-05,xgb
t09_Price to Sales Ratio,6.393902e-05,xgb
t01_Price to Book Ratio,6.386509e-05,xgb
t15_ihsg_return_1d,6.33906e-05,xgb
t36_Ask Price,6.252505e-05,xgb
t11_ihsg_return_1d,6.181212e-05,xgb
t53_Low Price,6.178561e-05,xgb
t20_Price Change 1 Day Percent,6.1228915e-05,xgb
t28_Dividend Indicated Yld - Gross,6.0765415e-05,xgb
t41_Low Price,5.9728056e-05,xgb
t55_Dividend Indicated Yld - Gross,5.897216e-05,xgb
t43_ihsg_return_1d,5.8877496e-05,xgb
t02_Price to Book Ratio,5.884522e-05,xgb
t27_Price to Book Ratio,5.875244e-05,xgb
t51_Price to Sales Ratio,5.7187182e-05,xgb
t38_exchange_rate_usd_idr,5.5175627e-05,xgb
t01_Dividend Indicated Yld - Gross,5.4723023e-05,xgb
t57_Bid Price,5.382324e-05,xgb
t32_ihsg_return_1d,5.3403182e-05,xgb
t50_Price to Book Ratio,5.293166e-05,xgb
t10_Price Earnings Ratio,5.231173e-05,xgb
t41_Price to Sales Ratio,5.2266943e-05,xgb
t31_Dividend Indicated Yld - Gross,5.2200645e-05,xgb
t52_Dividend Indicated Yld - Gross,5.2120995e-05,xgb
t53_Dividend Indicated Yld - Gross,5.1622195e-05,xgb
t28_Price to Sales Ratio,5.0454386e-05,xgb
t38_Dividend Indicated Yld - Gross,5.0388746e-05,xgb
t11_Price to Book Ratio,5.0254188e-05,xgb
t44_Dividend Indicated Yld - Gross,4.9913728e-05,xgb
t47_High Price,4.9911745e-05,xgb
t16_ihsg_close,4.9325063e-05,xgb
t10_Dividend Indicated Yld - Gross,4.899955e-05,xgb
t52_Price to Book Ratio,4.8139984e-05,xgb
t29_Low Price,4.8092432e-05,xgb
t09_Price Change 1 Day Percent,4.784536e-05,xgb
t47_ihsg_return_1d,4.7464193e-05,xgb
t22_Dividend Indicated Yld - Gross,4.6608307e-05,xgb
t18_Dividend Indicated Yld - Gross,4.6463927e-05,xgb
t57_Moving Average 20 Day,4.5182805e-05,xgb
t42_Price Earnings Ratio,4.4923265e-05,xgb
t44_ihsg_close,4.412987e-05,xgb
t08_Dividend Indicated Yld - Gross,4.366244e-05,xgb
t14_Price to Sales Ratio,4.258604e-05,xgb
t44_Price to Book Ratio,4.1955802e-05,xgb
t50_Price to Sales Ratio,4.167331e-05,xgb
t16_Price Earnings Ratio,4.0709117e-05,xgb
t39_ihsg_close,4.048061e-05,xgb
t43_Moving Average 20 Day,3.9747458e-05,xgb
t47_Price to Book Ratio,3.9066537e-05,xgb
t50_High Price,3.8948772e-05,xgb
t54_Price to Book Ratio,3.7993737e-05,xgb
t09_Dividend Indicated Yld - Gross,3.7914546e-05,xgb
t45_bi_rate,3.7721296e-05,xgb
t44_Bid Price,3.725018e-05,xgb
t26_Dividend Indicated Yld - Gross,3.7193447e-05,xgb
t24_Dividend Indicated Yld - Gross,3.6871497e-05,xgb
t42_Low Price,3.5968536e-05,xgb
t12_ihsg_close,3.434539e-05,xgb
t25_ihsg_close,3.3755405e-05,xgb
t19_Price to Book Ratio,3.3316534e-05,xgb
t29_Price to Book Ratio,3.30785e-05,xgb
t28_Price to Book Ratio,3.3041135e-05,xgb
t09_Price to Book Ratio,3.293573e-05,xgb
t02_Dividend Indicated Yld - Gross,3.2849028e-05,xgb
t15_Price Earnings Ratio,3.282219e-05,xgb
t26_ihsg_close,3.271378e-05,xgb
t45_Ask Price,3.2653723e-05,xgb
t12_High Price,3.256961e-05,xgb
t23_Moving Average 20 Day,3.2049164e-05,xgb
t28_Moving Average 20 Day,3.203801e-05,xgb
t42_Bid Price,3.1512747e-05,xgb
t42_High Price,3.094454e-05,xgb
t53_Price to Sales Ratio,3.088547e-05,xgb
t16_Price to Book Ratio,3.0865067e-05,xgb
t21_Dividend Indicated Yld - Gross,3.063886e-05,xgb
t02_High Price,3.036882e-05,xgb
t27_ihsg_close,2.9978779e-05,xgb
t56_Price Earnings Ratio,2.9500083e-05,xgb
t53_ihsg_close,2.936181e-05,xgb
t06_Price to Book Ratio,2.9297747e-05,xgb
t50_bi_rate,2.9215706e-05,xgb
t56_Dividend Indicated Yld - Gross,2.901258e-05,xgb
t55_ihsg_close,2.8866072e-05,xgb
t33_Bid Price,2.865435e-05,xgb
t33_Price Earnings Ratio,2.7691454e-05,xgb
t45_Dividend Indicated Yld - Gross,2.744682e-05,xgb
t18_Price to Book Ratio,2.7402559e-05,xgb
t37_Dividend Indicated Yld - Gross,2.6598542e-05,xgb
t43_Price to Book Ratio,2.585808e-05,xgb
t25_High Price,2.5757561e-05,xgb
t55_Price to Sales Ratio,2.5695366e-05,xgb
t12_Price Earnings Ratio,2.5392523e-05,xgb
t49_Price to Book Ratio,2.5131149e-05,xgb
t07_Dividend Indicated Yld - Gross,2.4647374e-05,xgb
t40_Dividend Indicated Yld - Gross,2.4117342e-05,xgb
t06_Price Earnings Ratio,2.4029994e-05,xgb
t40_Price to Sales Ratio,2.3676652e-05,xgb
t44_Price Earnings Ratio,2.3669087e-05,xgb
t09_Low Price,2.3477216e-05,xgb
t39_Price Earnings Ratio,2.3385895e-05,xgb
t35_Price to Book Ratio,2.3286864e-05,xgb
t40_Price to Book Ratio,2.3136741e-05,xgb
t10_ihsg_close,2.2415818e-05,xgb
t58_Dividend Indicated Yld - Gross,2.1400752e-05,xgb
t18_ihsg_close,2.0991802e-05,xgb
t13_Dividend Indicated Yld - Gross,2.0763448e-05,xgb
t32_Price Earnings Ratio,2.0624775e-05,xgb
t51_Price Earnings Ratio,2.0573054e-05,xgb
t01_Price to Sales Ratio,2.0272353e-05,xgb
t00_Price to Book Ratio,1.9719286e-05,xgb
t07_ihsg_close,1.9533423e-05,xgb
t33_ihsg_close,1.9425217e-05,xgb
t35_Dividend Indicated Yld - Gross,1.9176163e-05,xgb
t11_Price Earnings Ratio,1.907057e-05,xgb
t20_Price to Sales Ratio,1.9046085e-05,xgb
t28_High Price,1.8910318e-05,xgb
t25_Price Earnings Ratio,1.8835084e-05,xgb
t05_Ask Price,1.8744218e-05,xgb
t14_bi_rate,1.8537969e-05,xgb
t49_Dividend Indicated Yld - Gross,1.8142151e-05,xgb
t16_Ask Price,1.8011347e-05,xgb
t43_exchange_rate_usd_idr,1.7904586e-05,xgb
t48_ihsg_close,1.7758453e-05,xgb
t05_Dividend Indicated Yld - Gross,1.7700924e-05,xgb
t38_Ask Price,1.7521503e-05,xgb
t34_Price Earnings Ratio,1.7467642e-05,xgb
t36_Price to Sales Ratio,1.7349566e-05,xgb
t22_exchange_rate_usd_idr,1.6900018e-05,xgb
t23_Price to Sales Ratio,1.6795562e-05,xgb
t45_High Price,1.6759119e-05,xgb
t23_Price to Book Ratio,1.6680971e-05,xgb
t29_High Price,1.640301e-05,xgb
t10_Price to Sales Ratio,1.5933274e-05,xgb
t11_Price to Sales Ratio,1.5145122e-05,xgb
t38_High Price,1.51348e-05,xgb
t38_bi_rate,1.508314e-05,xgb
t57_Price Earnings Ratio,1.4714422e-05,xgb
t48_exchange_rate_usd_idr,1.43025145e-05,xgb
t45_ihsg_close,1.4289622e-05,xgb
t51_bi_rate,1.4156656e-05,xgb
t19_Dividend Indicated Yld - Gross,1.40371185e-05,xgb
t31_Price to Book Ratio,1.3900565e-05,xgb
t27_Price to Sales Ratio,1.3890503e-05,xgb
t36_Dividend Indicated Yld - Gross,1.38397245e-05,xgb
t18_bi_rate,1.3638806e-05,xgb
t41_High Price,1.3460572e-05,xgb
t17_exchange_rate_usd_idr,1.27853355e-05,xgb
t37_cpi_index,1.24810895e-05,xgb
t08_High Price,1.1276787e-05,xgb
t46_Price Earnings Ratio,1.10463625e-05,xgb
t17_Bid Price,1.0722021e-05,xgb
t01_Bid Price,1.0567679e-05,xgb
t11_Dividend Indicated Yld - Gross,1.0516877e-05,xgb
t53_Bid Price,1.0504852e-05,xgb
t30_Low Price,1.01607575e-05,xgb
t24_Price Earnings Ratio,1.01516725e-05,xgb
t36_Price Earnings Ratio,9.923476e-06,xgb
t31_Price Earnings Ratio,9.654245e-06,xgb
t05_exchange_rate_usd_idr,9.377153e-06,xgb
t25_Dividend Indicated Yld - Gross,9.163246e-06,xgb
t17_Dividend Indicated Yld - Gross,9.12945e-06,xgb
t47_Price Earnings Ratio,8.623515e-06,xgb
t15_Price to Book Ratio,8.477212e-06,xgb
t08_exchange_rate_usd_idr,8.22304e-06,xgb
t56_Price to Sales Ratio,7.719903e-06,xgb
t38_ihsg_close,6.9797734e-06,xgb
t48_Dividend Indicated Yld - Gross,6.92535e-06,xgb
t20_Price to Book Ratio,6.838345e-06,xgb
t22_ihsg_close,6.7135356e-06,xgb
t48_Price to Book Ratio,6.490327e-06,xgb
t01_ihsg_close,6.4569185e-06,xgb
t31_Moving Average 20 Day,6.396153e-06,xgb
t28_Price Earnings Ratio,6.2979775e-06,xgb
t23_Dividend Indicated Yld - Gross,6.12835e-06,xgb
t54_High Price,5.8775217e-06,xgb
t45_exchange_rate_usd_idr,5.847296e-06,xgb
t40_Bid Price,5.669755e-06,xgb
t33_High Price,5.582953e-06,xgb
t08_Price Earnings Ratio,5.235928e-06,xgb
t44_Low Price,5.1828e-06,xgb
t41_Bid Price,4.893477e-06,xgb
t34_Bid Price,4.7795925e-06,xgb
t29_Price Earnings Ratio,4.5593747e-06,xgb
t48_Price to Sales Ratio,4.529157e-06,xgb
