date,forecast_price
2024-12-31,1395.8523
2025-01-01,1393.9193
2025-01-02,1393.0396
2025-01-03,1392.6511
2025-01-04,1392.4943
2025-01-05,1392.4424
2025-01-06,1392.4348
2025-01-07,1392.4441
2025-01-08,1392.4579
2025-01-09,1392.4711
2025-01-10,1392.482
2025-01-11,1392.4906
2025-01-12,1392.4968
2025-01-13,1392.5013
2025-01-14,1392.5046
2025-01-15,1392.5068
2025-01-16,1392.5083
2025-01-17,1392.5093
2025-01-18,1392.5101
2025-01-19,1392.5106
2025-01-20,1392.5109
2025-01-21,1392.5111
2025-01-22,1392.5112
2025-01-23,1392.5112
2025-01-24,1392.5114
2025-01-25,1392.5115
2025-01-26,1392.5115
2025-01-27,1392.5115
2025-01-28,1392.5115
2025-01-29,1392.5115
