date,forecast_price
2024-12-31,1290.931
2025-01-01,1294.9302
2025-01-02,1297.3152
2025-01-03,1298.8069
2025-01-04,1299.7478
2025-01-05,1300.342
2025-01-06,1300.7173
2025-01-07,1300.9551
2025-01-08,1301.1064
2025-01-09,1301.2036
2025-01-10,1301.2666
2025-01-11,1301.3079
2025-01-12,1301.3352
2025-01-13,1301.3535
2025-01-14,1301.366
2025-01-15,1301.3745
2025-01-16,1301.3804
2025-01-17,1301.3844
2025-01-18,1301.3873
2025-01-19,1301.3894
2025-01-20,1301.3907
2025-01-21,1301.3917
2025-01-22,1301.3923
2025-01-23,1301.3928
2025-01-24,1301.3932
2025-01-25,1301.3934
2025-01-26,1301.3936
2025-01-27,1301.3937
2025-01-28,1301.3938
2025-01-29,1301.3938
