feature,importance
Low Price,0.013958441008016418
Price Change 1 Day Percent,0.004593138790082639
Price Earnings Ratio,0.00428164016241984
ihsg_close,0.0025313119287602628
High Price,0.0023721358470731617
Price to Book Ratio,0.002228228583099382
exchange_rate_usd_idr,0.00197229371018087
Dividend Indicated Yld - Gross,0.001606275740601688
bi_rate,0.0003497870697174221
Ask Price,0.0002857436339554348
Bid Price,0.0002372005110373722
ihsg_return_1d,9.980733739212155e-05
cpi_index,9.644621361918718e-08
Price to Sales Ratio,0.0
Moving Average 20 Day,0.0
inflation_rate,0.0
