date,forecast_price
2024-12-31,2561.1772
2025-01-01,2546.1284
2025-01-02,2516.9297
2025-01-03,2517.6484
2025-01-04,2516.5557
2025-01-05,2516.887
2025-01-06,2517.6592
2025-01-07,2515.9893
2025-01-08,2515.7659
2025-01-09,2516.482
2025-01-10,2515.6372
2025-01-11,2516.2434
2025-01-12,2517.0454
2025-01-13,2516.1284
2025-01-14,2516.2368
2025-01-15,2517.1042
2025-01-16,2514.331
2025-01-17,2514.779
2025-01-18,2515.0857
2025-01-19,2514.1096
2025-01-20,2515.7737
2025-01-21,2515.6526
2025-01-22,2513.616
2025-01-23,2515.8606
2025-01-24,2515.5981
2025-01-25,2513.8594
2025-01-26,2513.9707
2025-01-27,2514.0205
2025-01-28,2513.1973
2025-01-29,2512.8389
