date,forecast_price
2024-12-31,6290.7104
2025-01-01,6291.4644
2025-01-02,6288.917
2025-01-03,6286.207
2025-01-04,6283.9565
2025-01-05,6282.2676
2025-01-06,6281.0654
2025-01-07,6280.2383
2025-01-08,6279.6826
2025-01-09,6279.3174
2025-01-10,6279.081
2025-01-11,6278.93
2025-01-12,6278.836
2025-01-13,6278.7773
2025-01-14,6278.7417
2025-01-15,6278.72
2025-01-16,6278.7075
2025-01-17,6278.7
2025-01-18,6278.696
2025-01-19,6278.694
2025-01-20,6278.693
2025-01-21,6278.692
2025-01-22,6278.692
2025-01-23,6278.692
2025-01-24,6278.692
2025-01-25,6278.692
2025-01-26,6278.692
2025-01-27,6278.692
2025-01-28,6278.692
2025-01-29,6278.692
