epoch,train_loss,val_loss,lr
1,0.46615708070843875,0.5759804308553398,0.001
2,0.18874565613953442,0.497045174623147,0.001
3,0.1624494117541125,0.45299295511418014,0.001
4,0.16059682232504677,0.4530940378184641,0.001
5,0.15147608052872416,0.3825470893394141,0.001
6,0.1487276281934485,0.3638775587637663,0.001
7,0.14592202323952883,0.34131619104972255,0.001
8,0.13965678069753887,0.34008175304858557,0.001
9,0.14868547147320163,0.31517888011632267,0.001
10,0.1474719344501427,0.31188818069048974,0.001
11,0.14664126496802093,0.2630296226564821,0.001
12,0.1413939487122293,0.2986319353738865,0.001
13,0.13885848292526806,0.3064870144520606,0.001
14,0.13370932712883932,0.24507454937293535,0.001
15,0.13236617773878104,0.2416130897256878,0.001
16,0.1348610830563371,0.2554864521140541,0.001
17,0.13576384865041274,0.23840867590793086,0.001
18,0.13655690135280718,0.27693940039142306,0.001
19,0.1340939361241556,0.19882946859150777,0.001
20,0.1274604899374815,0.2116894415972672,0.001
21,0.13146595918576778,0.20271315887605115,0.001
22,0.1372524004576454,0.1997669176274524,0.001
23,0.13368060587768485,0.22177266126329248,0.001
24,0.13200028938204583,0.2085236550975235,0.001
25,0.12954053933261545,0.18509272568466223,0.001
26,0.1312761851963604,0.17321659022798905,0.001
27,0.13664653844410374,0.19904235457797428,0.001
28,0.1334620899410658,0.1451042817171776,0.001
29,0.12781942607467747,0.11175016861730244,0.001
30,0.13026901944991082,0.16952671878265613,0.001
31,0.13038639815050215,0.18510170279196647,0.001
32,0.12727193483101423,0.16024143841890467,0.001
33,0.12777583189442165,0.17659726649488047,0.001
34,0.12729039108881388,0.16003808387856938,0.001
35,0.12413529647934822,0.18346386948179255,0.001
36,0.13014665135986916,0.2093474939812869,0.001
37,0.12860336522154484,0.2121450712292136,0.001
38,0.12507158337848587,0.16746470504950534,0.0005
39,0.12619560392419923,0.18918727656136025,0.0005
40,0.12455525403595312,0.18796870865292484,0.0005
41,0.12943192004730197,0.15649028388145086,0.0005
42,0.12421938912629227,0.14837155122058096,0.0005
43,0.12991517646551987,0.14900962483042327,0.0005
44,0.11789776553069392,0.17721416847237617,0.0005
45,0.12006824501526399,0.16224590633368435,0.0005
46,0.1216291756025352,0.1524434115451116,0.0005
47,0.12181964871276664,0.17479890577564566,0.00025
48,0.1257741391979238,0.17544273815024428,0.00025
49,0.12288334214772802,0.1694160747561074,0.00025
