date,forecast_price
2024-12-31,1724.7614
2025-01-01,1725.0437
2025-01-02,1725.2639
2025-01-03,1725.4408
2025-01-04,1725.5734
2025-01-05,1725.6699
2025-01-06,1725.7389
2025-01-07,1725.7878
2025-01-08,1725.8223
2025-01-09,1725.8464
2025-01-10,1725.8635
2025-01-11,1725.8754
2025-01-12,1725.8838
2025-01-13,1725.8896
2025-01-14,1725.8938
2025-01-15,1725.8967
2025-01-16,1725.8988
2025-01-17,1725.9003
2025-01-18,1725.9014
2025-01-19,1725.9021
2025-01-20,1725.9026
2025-01-21,1725.9031
2025-01-22,1725.9033
2025-01-23,1725.9036
2025-01-24,1725.9037
2025-01-25,1725.9038
2025-01-26,1725.9038
2025-01-27,1725.9039
2025-01-28,1725.9039
2025-01-29,1725.9039
