date,forecast_price
2024-12-31,3621.0232
2025-01-01,3535.8962
2025-01-02,3464.8335
2025-01-03,3411.4136
2025-01-04,3371.248
2025-01-05,3341.23
2025-01-06,3319.075
2025-01-07,3303.0198
2025-01-08,3291.656
2025-01-09,3283.8428
2025-01-10,3278.6594
2025-01-11,3275.375
2025-01-12,3273.4224
2025-01-13,3272.374
2025-01-14,3271.9155
2025-01-15,3271.8206
2025-01-16,3271.9358
2025-01-17,3272.2705
2025-01-18,3272.7446
2025-01-19,3273.1758
2025-01-20,3273.55
2025-01-21,3273.864
2025-01-22,3274.1199
2025-01-23,3274.3235
2025-01-24,3274.482
2025-01-25,3274.6025
2025-01-26,3274.6921
2025-01-27,3274.7576
2025-01-28,3274.8037
2025-01-29,3274.8357
