feature,importance
Price Change 1 Day Percent,463607857588.9187
Price Earnings Ratio,463607857588.91187
Ask Price,0.01177137300627591
exchange_rate_usd_idr,0.007888755541514707
Low Price,0.005338541666666667
High Price,0.004821378725561471
Price to Book Ratio,0.0034956912649148648
Moving Average 20 Day,0.0025413480276862783
Dividend Indicated Yld - Gross,0.0011765369733135855
cpi_index,0.0009920200268324047
bi_rate,0.0003716256353072826
Price to Sales Ratio,0.00032152427593246287
Bid Price,0.00021140308171096773
inflation_rate,0.0
ihsg_close,0.0
ihsg_return_1d,0.0
