feature,importance
Low Price,0.004603116835157078
Price Change 1 Day Percent,0.004587585842495573
Dividend Indicated Yld - Gross,0.0029453380350282134
Price Earnings Ratio,0.002570723664636413
High Price,0.0022844815426247434
ihsg_return_1d,0.0018912116046218815
exchange_rate_usd_idr,0.0007486021650644636
Moving Average 20 Day,0.0007479996110002199
Price to Book Ratio,0.0006956733950775875
ihsg_close,0.0004244383734961342
Bid Price,0.0003676053641053535
bi_rate,5.5128549380848205e-05
Price to Sales Ratio,0.0
Ask Price,0.0
cpi_index,0.0
inflation_rate,0.0
