epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.2846843452436522,0.35061616309872873,0.001,0.2046591040000294,0.017983283000035044,0.22264879700003348
2,0.2193014004858591,0.3394685230958156,0.001,0.2043336870000303,0.01782722999996622,0.22216661699997076
3,0.19215415869989702,0.34420524749444636,0.001,0.2028332899999441,0.018103136000036102,0.2209422959999756
4,0.1766522196031386,0.3231925219297409,0.001,0.20408211100004792,0.018273490000069614,0.22236084199994366
5,0.16330016178469503,0.330645575042649,0.001,0.20475754799997503,0.01798346299995046,0.2227473509999527
6,0.1660854687079734,0.34119274083412054,0.001,0.20280508099995131,0.017621954999981426,0.22043260600003123
7,0.1571637265143856,0.33641775039248256,0.001,0.2039204279999467,0.017966732999980195,0.22189293100007035
8,0.15299041720113873,0.3277147389722593,0.001,0.20159324299993386,0.01738611899997977,0.2189844219999486
9,0.14995181791778106,0.33187222710022557,0.001,0.1978677949999792,0.017430929999932232,0.215304524999965
10,0.1516808714277001,0.32692229160756775,0.001,0.20296740499998123,0.01774656700001742,0.22071969299997818
11,0.14523880633402042,0.3492224696493927,0.001,0.20201067300001796,0.017576563000034184,0.21959290600000259
12,0.14830735193358527,0.3334515189235305,0.001,0.20135597700004837,0.017538061999971433,0.2188998699999729
13,0.14086898712701695,0.34771897454500755,0.0005,0.2018069700000069,0.0178146990000414,0.21963937999998961
14,0.14080388315796424,0.3655368350185714,0.0005,0.20156869400000232,0.017730966999920383,0.2193054320000556
15,0.14048537196437946,0.35758987506786427,0.0005,0.20147040200004085,0.01762734500005081,0.2191035580000289
16,0.13461922659241599,0.360536196292975,0.0005,0.201683987000024,0.01778354800001125,0.21947330599994075
17,0.13124599003877263,0.3701249875110902,0.0005,0.2024157330000662,0.01819599800001015,0.22061779099999512
18,0.13682913566575683,0.3665288215055888,0.0005,0.20526434900000368,0.017732007000063277,0.22300173600001472
19,0.13356329142833695,0.35596868409699217,0.0005,0.20560372700003882,0.01812505600003078,0.2237347940000518
20,0.12619413565243445,0.3513761237437353,0.0005,0.20578344099999413,0.017972923000002083,0.2237621939999599
21,0.12996244790519865,0.3711712812627112,0.0005,0.20181072699995184,0.01784413999996559,0.21966064699995513
22,0.12848128522596053,0.3780158360104461,0.00025,0.21731399999998757,0.018066364999981488,0.2353979760000584
23,0.1298859544552355,0.3822130212139139,0.00025,0.21469179900009294,0.019045037999944725,0.23374568700000964
24,0.1310672775498428,0.3599902467849927,0.00025,0.23403833400004714,0.017781357999979264,0.25182678299995587
