date,forecast_price
2024-12-31,1023.3546
2025-01-01,1030.22
2025-01-02,1030.4868
2025-01-03,1030.7483
2025-01-04,1030.9495
2025-01-05,1031.1047
2025-01-06,1031.2234
2025-01-07,1031.3132
2025-01-08,1031.3807
2025-01-09,1031.4312
2025-01-10,1031.4685
2025-01-11,1031.4963
2025-01-12,1031.5168
2025-01-13,1031.5319
2025-01-14,1031.5428
2025-01-15,1031.551
2025-01-16,1031.5569
2025-01-17,1031.5613
2025-01-18,1031.5643
2025-01-19,1031.5669
2025-01-20,1031.5686
2025-01-21,1031.5698
2025-01-22,1031.5707
2025-01-23,1031.5713
2025-01-24,1031.5718
2025-01-25,1031.572
2025-01-26,1031.5723
2025-01-27,1031.5725
2025-01-28,1031.5725
2025-01-29,1031.5725
