date,forecast_price
2024-12-31,3683.0251
2025-01-01,3682.5518
2025-01-02,3680.0635
2025-01-03,3679.7686
2025-01-04,3678.4731
2025-01-05,3675.3594
2025-01-06,3675.8394
2025-01-07,3674.3044
2025-01-08,3672.146
2025-01-09,3670.077
2025-01-10,3666.9849
2025-01-11,3665.027
2025-01-12,3661.5737
2025-01-13,3659.6633
2025-01-14,3657.1716
2025-01-15,3655.7727
2025-01-16,3653.4705
2025-01-17,3653.3643
2025-01-18,3650.649
2025-01-19,3653.1646
2025-01-20,3651.6895
2025-01-21,3651.3762
2025-01-22,3650.1985
2025-01-23,3650.1582
2025-01-24,3647.303
2025-01-25,3643.5195
2025-01-26,3653.195
2025-01-27,3657.7017
2025-01-28,3657.9353
2025-01-29,3657.0852
