feature,importance
Moving Average 20 Day,0.004908901955385877
Bid Price,0.004241454071273649
Low Price,0.0038473523899221875
High Price,0.0029426860706125374
Ask Price,0.002876132275001921
exchange_rate_usd_idr,0.002861953208241253
Price Earnings Ratio,0.0028601072315552747
Dividend Indicated Yld - Gross,0.0027398664329364173
cpi_index,0.0027053930811726367
Price to Book Ratio,0.0022915886013911988
bi_rate,0.0021066631485602157
inflation_rate,0.002000976726831794
ihsg_close,0.0014939988698152822
ihsg_return_1d,0.0013606281200011577
Price Change 1 Day Percent,0.0011885613205040472
Price to Sales Ratio,0.0011868349211734913
