feature,importance
High Price,0.004487214241980532
Ask Price,0.0032580145161322208
Low Price,0.003118416348389815
Bid Price,0.002719383838250718
Dividend Indicated Yld - Gross,0.0020752974099165216
ihsg_return_1d,0.002017232752152298
bi_rate,0.002008033138838661
Moving Average 20 Day,0.0019356196500846976
Price Change 1 Day Percent,0.0018390474603532383
ihsg_close,0.0018231038475259602
Price to Book Ratio,0.0018105590193942078
Price Earnings Ratio,0.0017056182556051327
exchange_rate_usd_idr,0.0016461974745185604
cpi_index,0.0015188178255922892
inflation_rate,0.0013500067061563952
Price to Sales Ratio,0.0009542192496144311
