date,forecast_price
2024-12-31,5152.4946
2025-01-01,5160.095
2025-01-02,5164.5195
2025-01-03,5167.1265
2025-01-04,5168.828
2025-01-05,5170.0435
2025-01-06,5170.968
2025-01-07,5171.6953
2025-01-08,5172.2744
2025-01-09,5172.7344
2025-01-10,5173.0986
2025-01-11,5173.3833
2025-01-12,5173.606
2025-01-13,5173.778
2025-01-14,5173.909
2025-01-15,5174.01
2025-01-16,5174.086
2025-01-17,5174.143
2025-01-18,5174.186
2025-01-19,5174.2188
2025-01-20,5174.243
2025-01-21,5174.2603
2025-01-22,5174.274
2025-01-23,5174.283
2025-01-24,5174.291
2025-01-25,5174.297
2025-01-26,5174.3003
2025-01-27,5174.3037
2025-01-28,5174.3057
2025-01-29,5174.3076
