epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.6749269027863779,0.5338659248985611,0.001,1.0308762619999925,0.02777468699991914,1.058671520999951
2,0.38131362201919694,0.4820916906937019,0.001,0.15574805500000366,0.015099023999937344,0.17086147800000617
3,0.3288603519560188,0.39050917712958544,0.001,0.15207081900007324,0.014885840000033568,0.16697323699986555
4,0.2923767955286101,0.3064547758419197,0.001,0.15372307600000568,0.014936318999843934,0.16866705400002502
5,0.29051012730085723,0.31359759910956964,0.001,0.1544768590001695,0.01505468599998494,0.1695413610000287
6,0.2801002899912523,0.3330013269172126,0.001,0.1517625419999149,0.015011016000016753,0.16678175600009126
7,0.2981175443391219,0.29576492587447445,0.001,0.15464269999984026,0.01520813399997678,0.1698585109998021
8,0.26040786358404333,0.3179260823693309,0.001,0.15370063999989725,0.014999837000004845,0.16870818100005636
9,0.2595179731807401,0.3441856748018509,0.001,0.15205264399992302,0.01503040200009309,0.1670902290002232
10,0.2449981935242171,0.3313730993332007,0.001,0.1518358419998549,0.014952134999930422,0.1667952279999554
11,0.2464468455015545,0.3316837886135617,0.001,0.1520669930000622,0.014972952999869449,0.1670475630000965
12,0.24744177248101934,0.3173366741978483,0.001,0.15191673999993327,0.015006202999984453,0.1669308949999504
13,0.23264188046523748,0.33158880520811723,0.001,0.15209598399997049,0.014995580000004338,0.16709934799996518
14,0.2344624866294177,0.34167081610861916,0.001,0.15205967600013537,0.01499881099994127,0.16706654999984494
15,0.22337247420596393,0.3152835207246678,0.001,0.1520954380000603,0.015010989000074915,0.16711428100006742
16,0.21411608020678216,0.30968800624767384,0.0005,0.15177395299997443,0.01493330500011325,0.16672831599998972
17,0.21069432495956353,0.31055588322085936,0.0005,0.1520215340001414,0.014901725000072474,0.16693012800010365
18,0.20223973938213882,0.3277888275109805,0.0005,0.1514999749999788,0.014911970999946789,0.16641857700005858
19,0.2131379550396328,0.3413571888333434,0.0005,0.15165792500010866,0.014992441999993389,0.16665863699995498
20,0.19910430747975585,0.334089688765697,0.0005,0.1537529459999405,0.01504845300019042,0.16881005100003676
21,0.20162712584473327,0.3221081047208159,0.0005,0.15361542399978134,0.015188077999937377,0.16881198700002642
22,0.20818011607961415,0.3190085023016363,0.0005,0.15263605700010885,0.015059614999927362,0.16771193900012804
23,0.19945046775657216,0.3294114877571871,0.0005,0.1522832319999452,0.015047421999952348,0.1673379220001152
24,0.18811046008995358,0.3165062081007969,0.0005,0.1687036169998919,0.018819215000121403,0.18753176999985044
25,0.18923570447497898,0.3386418068464542,0.00025,0.1580744360001063,0.015243812000107937,0.17334036500005823
26,0.19655236363624587,0.32947883586505633,0.00025,0.1536575630000243,0.015236791999996058,0.1689019189998362
27,0.187019087529097,0.3440195139332529,0.00025,0.15748120100010965,0.017143317000090974,0.1746323670001857
