date,forecast_price
2024-12-31,8385.604
2025-01-01,8407.615
2025-01-02,8402.363
2025-01-03,8406.301
2025-01-04,8400.242
2025-01-05,8405.313
2025-01-06,8404.576
2025-01-07,8405.441
2025-01-08,8405.244
2025-01-09,8402.522
2025-01-10,8406.803
2025-01-11,8405.572
2025-01-12,8406.18
2025-01-13,8408.645
2025-01-14,8405.451
2025-01-15,8406.008
2025-01-16,8404.803
2025-01-17,8403.189
2025-01-18,8405.388
2025-01-19,8401.709
2025-01-20,8403.945
2025-01-21,8403.135
2025-01-22,8403.023
2025-01-23,8399.756
2025-01-24,8401.583
2025-01-25,8404.566
2025-01-26,8400.921
2025-01-27,8403.792
2025-01-28,8401.803
2025-01-29,8401.184
