epoch,train_loss,val_loss,lr
1,0.3784855620514962,0.19430770669436398,0.0005
2,0.15897647987343505,0.15976668533050653,0.0005
3,0.13004212203205273,0.19873647169494407,0.0005
4,0.11884985716753109,0.20222409052170795,0.0005
5,0.10829032287268656,0.121524864525506,0.0005
6,0.10167095428299305,0.11748320222039879,0.0005
7,0.09507681568250007,0.1159174510371157,0.0005
8,0.10054234840429811,0.11479544847995252,0.0005
9,0.09327192854496741,0.0813471584956407,0.0005
10,0.08799861511449232,0.08101789147912206,0.0005
11,0.08816873317978288,0.08096658898678137,0.0005
12,0.0848735373240218,0.0726917906379922,0.0005
13,0.09106753770809448,0.07136364105767581,0.0005
14,0.08471426507157664,0.07178938409665248,0.0005
15,0.08374387157219712,0.06786718639807823,0.0005
16,0.08691783874265609,0.06741476633818277,0.0005
17,0.08141925235055253,0.061171283706640586,0.0005
18,0.08111993565514523,0.06478160826406834,0.0005
19,0.07915681100126663,0.06620204601532374,0.0005
20,0.08116435084932594,0.07218122543953794,0.0005
21,0.0820237824780112,0.0650408013022585,0.0005
22,0.07417198036093012,0.0626317079076956,0.0005
23,0.07621274571264944,0.0718188047374323,0.0005
24,0.07382210401223979,0.0746266712762398,0.0005
25,0.07476800250750716,0.08037601942782635,0.0005
26,0.07868357073502301,0.07714384547619275,0.00025
27,0.07463855403191727,0.0627764687289447,0.00025
28,0.07305318115005356,0.07208911445868876,0.00025
29,0.07217678013775083,0.061717601506026475,0.00025
30,0.0707690209630997,0.0740000080134902,0.00025
31,0.07442291983566832,0.06345897468375715,0.00025
32,0.06883546189541885,0.0627922775844733,0.00025
33,0.07202801122513723,0.0650508480715307,0.00025
34,0.06876602395567842,0.06958018034904986,0.00025
35,0.07265675377140764,0.09226914097083894,0.000125
36,0.06794498052221046,0.07234022960865692,0.000125
37,0.06962625501296854,0.06296227455555976,0.000125
