feature,importance
Moving Average 20 Day,0.004131204265772051
bi_rate,0.00404249031206535
Price Earnings Ratio,0.0038036723124186948
Ask Price,0.00352657689227007
Price to Sales Ratio,0.0035130495472066895
cpi_index,0.0034842113983838082
High Price,0.002732290354760862
ihsg_close,0.002603403303213364
Low Price,0.002543869318939297
exchange_rate_usd_idr,0.002201464580344025
Price Change 1 Day Percent,0.002167597722558886
Dividend Indicated Yld - Gross,0.002067611023189672
ihsg_return_1d,0.001877447489599379
Price to Book Ratio,0.0017011604913023705
inflation_rate,0.0012137486517770685
Bid Price,0.0009854315928851754
