date,forecast_price
2024-12-31,1447.5974
2025-01-01,1450.0009
2025-01-02,1450.5785
2025-01-03,1450.9141
2025-01-04,1451.133
2025-01-05,1451.2812
2025-01-06,1451.3848
2025-01-07,1451.4586
2025-01-08,1451.512
2025-01-09,1451.5509
2025-01-10,1451.5796
2025-01-11,1451.601
2025-01-12,1451.617
2025-01-13,1451.629
2025-01-14,1451.6381
2025-01-15,1451.6449
2025-01-16,1451.6503
2025-01-17,1451.6543
2025-01-18,1451.6575
2025-01-19,1451.6598
2025-01-20,1451.6616
2025-01-21,1451.6631
2025-01-22,1451.6643
2025-01-23,1451.6652
2025-01-24,1451.6659
2025-01-25,1451.6664
2025-01-26,1451.6667
2025-01-27,1451.6671
2025-01-28,1451.6675
2025-01-29,1451.6677
