feature,importance
Dividend Indicated Yld - Gross,0.010963762290581746
Price to Book Ratio,0.0076604931220774445
exchange_rate_usd_idr,0.006717212841613214
Price Change 1 Day Percent,0.00401642230049388
Price Earnings Ratio,0.0035692328922946387
bi_rate,0.002873273463531708
Low Price,0.0028347774888970866
ihsg_close,0.0028286017470236396
ihsg_return_1d,0.002329137051371313
Bid Price,0.001774909814897303
Ask Price,0.0001586897979938873
cpi_index,6.548749903836394e-08
Moving Average 20 Day,0.0
Price to Sales Ratio,0.0
High Price,0.0
inflation_rate,0.0
