feature,importance
Ask Price,0.008451252766341589
Bid Price,0.007115763282248124
Price Change 1 Day Percent,0.006774373325364041
Moving Average 20 Day,0.006055576284416018
ihsg_close,0.004766892339102922
High Price,0.0025264197359016727
Low Price,0.0014819929686685402
Price Earnings Ratio,0.0011055383055160442
cpi_index,0.00046423343398297926
bi_rate,0.0002842052277022355
ihsg_return_1d,0.00015098235453478974
Price to Sales Ratio,0.00011970424287331406
Price to Book Ratio,8.38572663875917e-05
exchange_rate_usd_idr,6.283788049283092e-05
inflation_rate,0.0
Dividend Indicated Yld - Gross,0.0
