epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.5056860838739675,0.3231286008892221,0.0001,0.1437195690000408,0.015875650999987556,0.15960357200015096
2,0.4581897892618692,0.31691758214802174,0.0001,0.14561950999996043,0.01584672700005285,0.16147403500008295
3,0.4284221204378272,0.3194647192572936,0.0001,0.14306231599994135,0.015941714000064167,0.1590122430000065
4,0.39136346785825643,0.3282610700402782,0.0001,0.1424682579997807,0.015823361999991903,0.15829877999999553
5,0.3630739895032725,0.3389095903519706,0.0001,0.1416575619998639,0.01579587499986701,0.1574603900000966
6,0.34305379676989756,0.3504313342533745,0.0001,0.14139953800008698,0.01578454800005602,0.15719137100018088
7,0.3417493518108108,0.3604538149454377,0.0001,0.14157142500016562,0.015827854999997726,0.15740706300016427
8,0.3218695130613115,0.3655499207042592,0.0001,0.14242229899991798,0.015851157000042804,0.15828089500018905
9,0.3169059912150051,0.37187975957677083,0.0001,0.14298200300004282,0.015799120000110634,0.1587888839999323
10,0.3075373441515003,0.38009560174180634,0.0001,0.1419797880000715,0.01574247500002457,0.15773031300000184
11,0.29099877325010126,0.3887816033996902,5e-05,0.14270609400000467,0.015914076999933968,0.15864358800013179
12,0.29640728209608347,0.3917948557780339,5e-05,0.15679295499990076,0.0158409959999517,0.17264081899998018
13,0.2927455922181461,0.3926535350181562,5e-05,0.14539891899994473,0.015920153000024584,0.16132614100001774
14,0.28825483687462344,0.39652012983263235,5e-05,0.14294150199998512,0.01594864999992751,0.15889789099992413
15,0.28707527405044936,0.40007920500698624,5e-05,0.1455663409999488,0.01735204600004181,0.1629259070000444
16,0.27265027712322903,0.4056891721862179,5e-05,0.14290737300007095,0.01590996400000222,0.15882427900010043
17,0.27910207832585954,0.41002384300554273,5e-05,0.1416141490001337,0.015740575000108947,0.157361746000106
18,0.26775919207535337,0.4164469646407174,5e-05,0.1417133059999287,0.015840120999882856,0.15756090499985476
19,0.2698132605749219,0.4242822702253337,5e-05,0.14146669800015843,0.015720448999900327,0.15719448200002262
20,0.2653409523241836,0.429531652680088,2.5e-05,0.14554475699992508,0.01589243900002657,0.16145821999998589
21,0.259072830941942,0.4326347025819036,2.5e-05,0.1420422689998304,0.015758429000015894,0.1578078469999582
22,0.2637460110862623,0.4351172133203431,2.5e-05,0.14220585499992922,0.015777705000118658,0.15799113499997475
