date,forecast_price
2024-12-31,1417.0826
2025-01-01,1417.436
2025-01-02,1417.6559
2025-01-03,1417.7548
2025-01-04,1417.7816
2025-01-05,1417.7711
2025-01-06,1417.7439
2025-01-07,1417.7114
2025-01-08,1417.6796
2025-01-09,1417.6506
2025-01-10,1417.626
2025-01-11,1417.6051
2025-01-12,1417.5875
2025-01-13,1417.5732
2025-01-14,1417.5614
2025-01-15,1417.5515
2025-01-16,1417.5433
2025-01-17,1417.5366
2025-01-18,1417.5308
2025-01-19,1417.5259
2025-01-20,1417.5217
2025-01-21,1417.5182
2025-01-22,1417.5151
2025-01-23,1417.5125
2025-01-24,1417.5101
2025-01-25,1417.508
2025-01-26,1417.5063
2025-01-27,1417.5046
2025-01-28,1417.5032
2025-01-29,1417.502
