date,forecast_price
2024-12-31,3605.2876
2025-01-01,3568.278
2025-01-02,3546.864
2025-01-03,3531.823
2025-01-04,3521.3225
2025-01-05,3513.9614
2025-01-06,3508.7563
2025-01-07,3505.0413
2025-01-08,3502.3635
2025-01-09,3500.4175
2025-01-10,3498.993
2025-01-11,3497.9438
2025-01-12,3497.1672
2025-01-13,3496.59
2025-01-14,3496.1597
2025-01-15,3495.8381
2025-01-16,3495.5972
2025-01-17,3495.4167
2025-01-18,3495.2812
2025-01-19,3495.1797
2025-01-20,3495.1035
2025-01-21,3495.0464
2025-01-22,3495.0034
2025-01-23,3494.9712
2025-01-24,3494.947
2025-01-25,3494.929
2025-01-26,3494.9153
2025-01-27,3494.9053
2025-01-28,3494.8972
2025-01-29,3494.8916
