date,forecast_price
2024-12-31,3929.6868
2025-01-01,3923.8818
2025-01-02,3917.7927
2025-01-03,3911.943
2025-01-04,3906.1255
2025-01-05,3899.3098
2025-01-06,3891.9075
2025-01-07,3884.7764
2025-01-08,3876.9329
2025-01-09,3868.6997
2025-01-10,3860.3337
2025-01-11,3851.8833
2025-01-12,3843.322
2025-01-13,3834.9614
2025-01-14,3826.5176
2025-01-15,3818.8845
2025-01-16,3811.2944
2025-01-17,3803.9114
2025-01-18,3796.7722
2025-01-19,3789.5867
2025-01-20,3782.885
2025-01-21,3775.3867
2025-01-22,3766.1704
2025-01-23,3759.774
2025-01-24,3753.0142
2025-01-25,3746.575
2025-01-26,3741.0806
2025-01-27,3735.2393
2025-01-28,3729.4868
2025-01-29,3723.91
