date,forecast_price
2024-12-31,4401.2676
2025-01-01,4397.3604
2025-01-02,4396.9614
2025-01-03,4396.909
2025-01-04,4396.9165
2025-01-05,4396.936
2025-01-06,4396.948
2025-01-07,4396.953
2025-01-08,4396.952
2025-01-09,4396.9473
2025-01-10,4396.94
2025-01-11,4396.932
2025-01-12,4396.924
2025-01-13,4396.916
2025-01-14,4396.909
2025-01-15,4396.903
2025-01-16,4396.897
2025-01-17,4396.8916
2025-01-18,4396.887
2025-01-19,4396.8833
2025-01-20,4396.88
2025-01-21,4396.877
2025-01-22,4396.875
2025-01-23,4396.8726
2025-01-24,4396.8706
2025-01-25,4396.869
2025-01-26,4396.868
2025-01-27,4396.867
2025-01-28,4396.866
2025-01-29,4396.865
