feature,importance
ihsg_close,807051724058.924
Bid Price,807051724058.9238
Ask Price,0.003699482332842472
Low Price,0.0029877250906625383
Dividend Indicated Yld - Gross,0.0029427466320547263
cpi_index,0.0023063175820043423
Price to Sales Ratio,0.0016774051756927339
exchange_rate_usd_idr,0.0014820291628053902
Price to Book Ratio,0.0014532804614990637
Moving Average 20 Day,0.001383544163825097
inflation_rate,0.0013354828102602888
ihsg_return_1d,0.0012749726346464303
bi_rate,0.0012471101986641238
Price Change 1 Day Percent,0.0011869838622443922
High Price,0.0010763523994629005
Price Earnings Ratio,0.0010641089977024272
