date,forecast_price
2024-12-31,4040.5796
2025-01-01,3985.739
2025-01-02,3956.9917
2025-01-03,3956.566
2025-01-04,3956.8752
2025-01-05,3960.5054
2025-01-06,3959.5422
2025-01-07,3961.4465
2025-01-08,3962.2466
2025-01-09,3963.9226
2025-01-10,3965.1377
2025-01-11,3965.2546
2025-01-12,3970.0488
2025-01-13,3966.4038
2025-01-14,3972.7034
2025-01-15,3971.8843
2025-01-16,3973.6143
2025-01-17,3969.5579
2025-01-18,3975.3
2025-01-19,3974.757
2025-01-20,3976.8635
2025-01-21,3975.2466
2025-01-22,3976.926
2025-01-23,3978.0356
2025-01-24,3981.405
2025-01-25,3979.1406
2025-01-26,3981.1907
2025-01-27,3982.3684
2025-01-28,3980.1794
2025-01-29,3983.2305
