date,forecast_price
2024-12-31,2515.5767
2025-01-01,2478.1533
2025-01-02,2449.4834
2025-01-03,2450.0195
2025-01-04,2453.8813
2025-01-05,2449.1418
2025-01-06,2449.982
2025-01-07,2448.9922
2025-01-08,2448.7441
2025-01-09,2448.779
2025-01-10,2448.0894
2025-01-11,2448.251
2025-01-12,2448.6064
2025-01-13,2447.7046
2025-01-14,2448.5085
2025-01-15,2448.0483
2025-01-16,2447.2195
2025-01-17,2450.7168
2025-01-18,2446.8079
2025-01-19,2450.1987
2025-01-20,2446.2676
2025-01-21,2446.5137
2025-01-22,2445.7764
2025-01-23,2445.1377
2025-01-24,2445.7217
2025-01-25,2444.7332
2025-01-26,2446.2363
2025-01-27,2445.127
2025-01-28,2443.9097
2025-01-29,2443.925
