feature,importance
Bid Price,1956761664307.543
Price to Sales Ratio,1956761664307.5427
Moving Average 20 Day,0.0032641932353492525
High Price,0.0017007385278095934
ihsg_close,0.001550984211332102
Ask Price,0.001510046936163673
Low Price,0.0013093031511022023
inflation_rate,0.0012526088275641005
cpi_index,0.0012347116057610564
Price Earnings Ratio,0.0011368046388253292
bi_rate,0.0009536804926302627
Price to Book Ratio,0.0009519229743582442
Dividend Indicated Yld - Gross,0.0008847824573863923
ihsg_return_1d,0.0008152363948502175
Price Change 1 Day Percent,0.0008066670139692197
exchange_rate_usd_idr,0.0007304665828152857
