feature,importance
ihsg_close,0.009323550210198544
inflation_rate,0.0084018318564631
Moving Average 20 Day,0.005545464912332435
Price Change 1 Day Percent,0.00449382601655088
exchange_rate_usd_idr,0.0028495115169789712
Ask Price,0.0025728485818641883
bi_rate,0.002501355808150642
cpi_index,0.00148366954235825
Price Earnings Ratio,0.000603852166871851
Low Price,0.00028432512869282206
Bid Price,0.0001558208488859238
High Price,0.00015270541965340574
Dividend Indicated Yld - Gross,9.570987507080084e-05
Price to Sales Ratio,1.1170057890315854e-05
Price to Book Ratio,0.0
ihsg_return_1d,0.0
