feature,importance
Moving Average 20 Day,0.005627506649914219
Price to Book Ratio,0.0038114339219535247
Price Change 1 Day Percent,0.0036132513283300724
High Price,0.0034387844982124156
Price Earnings Ratio,0.0029928408364687993
Ask Price,0.0029061203412724637
Dividend Indicated Yld - Gross,0.002630251337826736
Bid Price,0.0025428501119159046
Low Price,0.0020520951241058227
Price to Sales Ratio,0.0019400494631881505
