feature,importance
High Price,0.0020821353092661684
Ask Price,0.0017298904263084787
Price to Sales Ratio,0.0015660334113277643
Moving Average 20 Day,0.0012441045396138367
cpi_index,0.0012299360299591617
Bid Price,0.00115173597951021
Price to Book Ratio,0.0011263530109204443
Low Price,0.0010613597881499021
Price Change 1 Day Percent,0.0010068913011003057
Dividend Indicated Yld - Gross,0.0010038654694131896
bi_rate,0.0008833024458236911
exchange_rate_usd_idr,0.0008336897624133522
ihsg_return_1d,0.0007734392775831463
ihsg_close,0.0007682366199144769
Price Earnings Ratio,0.0007631324095055084
inflation_rate,0.0005966796880992605
