feature,importance
Price Change 1 Day Percent,0.013718401542664254
High Price,0.007041929007714821
Price to Sales Ratio,0.006836205879672591
inflation_rate,0.005772092427489242
ihsg_close,0.004733677448763046
Low Price,0.004399569256347608
Ask Price,0.004093875642865893
Dividend Indicated Yld - Gross,0.00391465784050524
Moving Average 20 Day,0.003328169090877055
cpi_index,0.0020929171760702358
Bid Price,0.0016875196694551642
ihsg_return_1d,0.00018816716813792767
bi_rate,3.056867280975004e-05
Price to Book Ratio,0.0
Price Earnings Ratio,0.0
exchange_rate_usd_idr,0.0
