feature,importance
High Price,0.007789521541148561
Dividend Indicated Yld - Gross,0.005824595244355176
Price to Book Ratio,0.004513711983612634
Moving Average 20 Day,0.0042618068838949945
Low Price,0.003598016105893035
Bid Price,0.0034833041528053877
Price Earnings Ratio,0.0034246603654752576
Ask Price,0.002700232817595738
Price Change 1 Day Percent,0.0025118785933912965
Price to Sales Ratio,0.0024115017794406543
