date,forecast_price
2024-12-31,4010.5977
2025-01-01,4009.2036
2025-01-02,4007.7021
2025-01-03,4006.4158
2025-01-04,4005.418
2025-01-05,4004.6794
2025-01-06,4004.1458
2025-01-07,4003.7646
2025-01-08,4003.4937
2025-01-09,4003.301
2025-01-10,4003.164
2025-01-11,4003.0662
2025-01-12,4002.996
2025-01-13,4002.9458
2025-01-14,4002.9097
2025-01-15,4002.8833
2025-01-16,4002.8643
2025-01-17,4002.8506
2025-01-18,4002.8403
2025-01-19,4002.833
2025-01-20,4002.8276
2025-01-21,4002.8237
2025-01-22,4002.8208
2025-01-23,4002.8186
2025-01-24,4002.817
2025-01-25,4002.816
2025-01-26,4002.815
2025-01-27,4002.8142
2025-01-28,4002.814
2025-01-29,4002.8135
