feature,importance
Price Change 1 Day Percent,0.012301614239501454
Dividend Indicated Yld - Gross,0.006986120273359122
Price to Sales Ratio,0.004658921839048463
ihsg_return_1d,0.004000267654191701
Ask Price,0.0035158784051115308
bi_rate,0.0021374200160304713
exchange_rate_usd_idr,0.0020406036327282576
cpi_index,0.0017802942893467872
Moving Average 20 Day,0.0013509368834396201
High Price,0.0013381817820481957
Price Earnings Ratio,0.0012746376877961106
Price to Book Ratio,0.0010626172142413743
inflation_rate,0.0009972024173475818
ihsg_close,0.0006648873211815954
Bid Price,0.0
Low Price,0.0
