date,forecast_price
2024-12-31,1135.8674
2025-01-01,1140.8646
2025-01-02,1143.2534
2025-01-03,1144.5154
2025-01-04,1145.1578
2025-01-05,1145.4692
2025-01-06,1145.6093
2025-01-07,1145.6638
2025-01-08,1145.6775
2025-01-09,1145.6731
2025-01-10,1145.6616
2025-01-11,1145.6482
2025-01-12,1145.635
2025-01-13,1145.6233
2025-01-14,1145.6128
2025-01-15,1145.604
2025-01-16,1145.5964
2025-01-17,1145.5901
2025-01-18,1145.5847
2025-01-19,1145.5803
2025-01-20,1145.5767
2025-01-21,1145.5735
2025-01-22,1145.571
2025-01-23,1145.5691
2025-01-24,1145.5673
2025-01-25,1145.5659
2025-01-26,1145.5647
2025-01-27,1145.5638
2025-01-28,1145.563
2025-01-29,1145.5625
