feature,importance
Low Price,0.023325970120883235
Price Change 1 Day Percent,0.015441368753090505
bi_rate,0.009620098614444338
High Price,0.007487542092955362
Price to Sales Ratio,0.007112253822075825
Price to Book Ratio,0.00699678010229642
exchange_rate_usd_idr,0.00640113582679381
ihsg_return_1d,0.0024739583333333332
Ask Price,0.0019199162760439022
Bid Price,0.0018307124652589331
ihsg_close,0.0009153796980778373
Price Earnings Ratio,0.0003866951835031315
Moving Average 20 Day,0.00021003484725952155
Dividend Indicated Yld - Gross,0.00011852561340977749
cpi_index,0.0
inflation_rate,0.0
