feature,importance
Moving Average 20 Day,0.011722236640182222
inflation_rate,0.008409099738734464
Low Price,0.0060220926699306185
bi_rate,0.0057120156115464255
High Price,0.004719006237509248
Price to Book Ratio,0.004142458724284854
Ask Price,0.002846722339745611
exchange_rate_usd_idr,0.0016415525344200426
Dividend Indicated Yld - Gross,0.0014910224980364247
Price to Sales Ratio,0.0010293616059546666
Price Earnings Ratio,0.0008362693246454002
cpi_index,0.0006911341488982241
Bid Price,3.142899756009381e-05
Price Change 1 Day Percent,0.0
ihsg_close,0.0
ihsg_return_1d,0.0
